,code,deck_limit,faction_code,faction_cost,flavor,illustrator,influence_limit,keywords,minimum_deck_size,pack_code,position,quantity,side_code,stripped_text,stripped_title,text,title,type_code,uniqueness,base_link,cost,memory_cost,strength,advancement_cost,agenda_points,trash_cost,faction,name,nrdb_key,num_ratings,ranking,rating,side,torb_id,count,decklists
665,26041,3,jinteki,0,"""'It is my nature,' said the scorpion.""
-Conceptual Frameworks in Bio-Ethics and Synthetic Morality, Moser University Press",Krembler,,Ambush,,df,41,3,corp,"When a player scores or steals this agenda, do X net damage. X is equal to the number of copies of Sting! in the other player's score area plus 1.",Sting!,"When a player scores or steals this agenda, do X net damage. X is equal to the number of copies of Sting! in the other player's score area plus 1.",Sting!,agenda,False,,,,,3.0,1.0,,jinteki,Sting!,26041,106,101,1803.0,corp,1731,132,44
666,26042,3,jinteki,1,Hyoubu is our vanguard in the battle for hearts and minds.,"Krembler, Iain Fairclough",,Facility,,df,42,3,corp,"When your turn begins, reveal the top card of R&D and gain 2 credits.",Public Health Portal,"When your turn begins, reveal the top card of R&D and gain 2[credit].",Public Health Portal,asset,False,,3.0,,,,,2.0,jinteki,Public Health Portal,26042,99,739,1318.0,corp,1732,11,5
667,26043,3,jinteki,2,"""Memory is a tangle of emotional threads. Pull one, it twists a second, unravels a third!"" -Letheia Nisei",Krembler,,Hostile,,df,43,3,corp,"The first time each turn you trash (from any location) a card that matches the faction of the Runner's identity, place 1 power counter on this asset. click, hosted power counter: Do 1 net damage.",Storgotic Resonator,"The first time each turn you trash <em>(from any location)</em> a card that matches the faction of the Runner's identity, place 1 power counter on this asset.
[click]<strong>, hosted power counter:</strong> Do 1 net damage.",Storgotic Resonator,asset,True,,2.0,,,,,2.0,jinteki,Storgotic Resonator,26043,114,708,1337.0,corp,1733,4,3
668,26044,3,jinteki,3,,Krembler,,Sentry - AP - Observer,,df,44,3,corp,"When the Runner encounters this ice, choose a card type. For the remainder of the encounter, whenever you trash a card of that type with net damage from a subroutine on this ice, do 1 net damage. Subroutine Do 1 net damage. Subroutine Do 1 net damage. Subroutine Do 1 net damage.",Saisentan,"When the Runner encounters this ice, choose a card type. For the remainder of the encounter, whenever you trash a card of that type with net damage from a subroutine on this ice, do 1 net damage.
[subroutine] Do 1 net damage.
[subroutine] Do 1 net damage.
[subroutine] Do 1 net damage.",Saisentan,ice,False,,5.0,,2.0,,,,jinteki,Saisentan,26044,122,223,1667.0,corp,1734,81,41
669,26045,3,jinteki,4,,Krembler,,Terminal - Gray Ops,,df,45,3,corp,"After you resolve this operation, your action phase ends. Play only if the Runner has 3 or more agenda points and they made a successful run during their last turn. Name a card, then do 1 net damage. If you trash a copy of the named card, repeat this process.",Complete Image,"After you resolve this operation, your action phase ends.
Play only if the Runner has 3 or more agenda points and they made a successful run during their last turn.
Name a card, then do 1 net damage. If you trash a copy of the named card, repeat this process.",Complete Image,operation,False,,4.0,,,,,2.0,jinteki,Complete Image,26045,104,441,1504.0,corp,1735,32,15
670,26046,3,jinteki,3,,Diana Simonova (Antheia Vaulor),,Psi - Clone,,df,46,3,corp,"The first time each run the Runner approaches this server, you and the Runner secretly spend 0 credits, 1 credit, or 2 credits. Reveal spent credits. If you and the Runner spent a different number of credits, you may trash this upgrade. If you do, the Runner moves to the outermost position of this server. The Runner may jack out.",Letheia Nisei,"The first time each run the Runner approaches this server, you and the Runner secretly spend 0[credit], 1[credit], or 2[credit]. Reveal spent credits. If you and the Runner spent a different number of credits, you may trash this upgrade. If you do, the Runner moves to the outermost position of this server. The Runner may jack out.",Letheia Nisei,upgrade,True,,1.0,,,,,2.0,jinteki,Letheia Nisei,26046,113,608,1401.0,corp,1736,4,4
671,26047,3,nbn,0,"Scrub-loving devs nerfed cannon rushes cause whiny bronzers complained. Left me four wins down in finals.
Anyway I won.",Deivis Goetten,,Expansion,,df,47,3,corp,"When you score this agenda, place 1 agenda counter on it. Hosted agenda counter: Place 1 advancement token on an installed card.",Remastered Edition,"When you score this agenda, place 1 agenda counter on it.
<strong>Hosted agenda counter:</strong> Place 1 advancement token on an installed card.",Remastered Edition,agenda,False,,,,,4.0,2.0,,nbn,Remastered Edition,26047,117,262,1640.0,corp,1737,67,30
672,26048,3,nbn,3,,Krembler,,,,df,48,3,corp,"Rez only during your action phase. Whenever the Runner makes a successful run on this server, they gain 2 credits. When your turn begins, gain 3 credits if the Runner did not make any successful runs on this server during their last turn.",Daily Quest,"Rez only during your action phase.
Whenever the Runner makes a successful run on this server, they gain 2[credit].
When your turn begins, gain 3[credit] if the Runner did not make any successful runs on this server during their last turn.",Daily Quest,asset,False,,1.0,,,,,3.0,nbn,Daily Quest,26048,120,142,1749.0,corp,1738,207,84
673,26049,3,nbn,1,Subscribe for 12 months to get that premium uplink you <em>need</em> to blaze ahead of the crowd!,N. Hopkins,,Advertisement,,df,49,3,corp,"The first time each turn a run begins, gain 1 credit.",Tiered Subscription,"The first time each turn a run begins, gain 1[credit].",Tiered Subscription,asset,False,,0.0,,,,,3.0,nbn,Tiered Subscription,26049,142,462,1488.0,corp,1739,73,29
674,26050,3,nbn,2,You are the ONE BILLIONTH visitor!,NtscapeNavigator,,Code Gate - Advertisement,,df,50,3,corp,"When the Runner passes this ice, gain 1 credit. Subroutine Gain 2 credits. The Runner gains 1 credit.",Congratulations!,"When the Runner passes this ice, gain 1[credit].
[subroutine]Gain 2[credit]. The Runner gains 1[credit].",Congratulations!,ice,False,,1.0,,3.0,,,,nbn,Congratulations!,26050,118,765,1297.0,corp,1740,22,10
675,26051,3,nbn,1,"Though many countries attempted to regulate digital loot boxes in the early 21st century, GameNET has managed to circumvent any such laws via explicit, transparent percentage rates... and some very determined lobbyists.",Krembler,,Trap,,df,51,3,corp,Subroutine End the run unless the Runner pays 2 credits. Subroutine Reveal the top 3 cards of the stack. Add 1 of those cards to the grip and gain credits equal to its install or play cost. The Runner shuffles the stack. Trash this ice.,Loot Box,"[subroutine]End the run unless the Runner pays 2[credit].
[subroutine]Reveal the top 3 cards of the stack. Add 1 of those cards to the grip and gain credits equal to its install or play cost. The Runner shuffles the stack. Trash this ice.",Loot Box,ice,False,,0.0,,3.0,,,,nbn,Loot Box,26051,101,678,1353.0,corp,1741,32,12
676,26052,3,nbn,3,"""There's gonna be catering, right?""",Dimik,,,,df,52,3,corp,"Play only if the Runner made a successful run during their last turn. Choose a card type, then reveal the grip. You may pay X credits to place X advancement tokens on an installed card. X is equal to or less than the number of revealed cards of the chosen type.",Focus Group,"Play only if the Runner made a successful run during their last turn.
Choose a card type, then reveal the grip. You may pay X[credit] to place X advancement tokens on an installed card. X is equal to or less than the number of revealed cards of the chosen type.",Focus Group,operation,False,,3.0,,,,,,nbn,Focus Group,26052,117,690,1346.0,corp,1742,13,6
677,26053,3,nbn,3,It is pitch black. You are likely to be eaten by a Troll.,Krembler,,Illicit - Gray Ops,,df,53,3,corp,Play only if the Runner stole an agenda during their last turn. Choose a Runner card type. Trash all installed non-icebreaker cards of that type. The Runner may prevent any of those cards from being trashed by paying 3 credits each. Take 1 bad publicity.,Game Over,"Play only if the Runner stole an agenda during their last turn.
Choose a Runner card type. Trash all installed non-<strong>icebreaker</strong> cards of that type. The Runner may prevent any of those cards from being trashed by paying 3[credit] each. Take 1 bad publicity.",Game Over,operation,False,,4.0,,,,,,nbn,Game Over,26053,96,790,1285.0,corp,1743,11,8
678,26054,3,nbn,1,Ultra-Mythic chance ↑!↑!↑! Free Vorpal Tommy Gun [epic] and pinstripe suit [cosmetic] with 10x buy-in!,"N. Hopkins, Krembler",,Ambush,,df,54,3,corp,"While the Runner is accessing this upgrade in R&D, they must reveal it. When the Runner accesses this upgrade, remove 1 bad publicity unless they take 1 tag.",Increased Drop Rates,"While the Runner is accessing this upgrade in R&D, they must reveal it.
When the Runner accesses this upgrade, remove 1 bad publicity unless they take 1 tag.",Increased Drop Rates,upgrade,False,,0.0,,,,,2.0,nbn,Increased Drop Rates,26054,114,857,1235.0,corp,1744,9,6
679,26055,3,weyland-consortium,0,"As the documents show, for eight months they have operated as an entirely independent fiscal entity. We are as appalled at the carelessness as you are, and fully support City Hall's investigation.",Krembler,,,,df,55,3,corp,"Whenever the Runner steals another agenda, you may forfeit this agenda to gain 5 credits and add the stolen agenda to HQ.",Divested Trust,"Whenever the Runner steals another agenda, you may forfeit this agenda to gain 5[credit] and add the stolen agenda to HQ.",Divested Trust,agenda,False,,,,,3.0,1.0,,weyland-consortium,Divested Trust,26055,115,451,1497.0,corp,1745,72,33
680,26056,3,weyland-consortium,0,"""Drones are precision instruments. Collateral damage is merely an undisclosed target."" -Chief ""Pinchy"" Wilson",Olie Boldador,,Security,,df,56,3,corp,"As an additional cost to steal this agenda, the Runner must trash an installed program. When you score this agenda, trash an installed program.",SDS Drone Deployment,"As an additional cost to steal this agenda, the Runner must trash an installed program.
When you score this agenda, trash an installed program.",SDS Drone Deployment,agenda,False,,,,,5.0,3.0,,weyland-consortium,SDS Drone Deployment,26056,120,134,1761.0,corp,1746,291,112
681,26057,3,weyland-consortium,1,"""There's something about the human touch that androids will never replace."" -Mila Braun",Olie Boldador,,,,df,57,3,corp,"click, click, click: Gain 6 credits. You may remove 1 bad publicity.",Roughneck Repair Squad,"[click], [click], [click]<strong>:</strong> Gain 6[credit]. You may remove 1 bad publicity.",Roughneck Repair Squad,asset,False,,0.0,,,,,3.0,weyland-consortium,Roughneck Repair Squad,26057,111,460,1491.0,corp,1747,46,23
682,26058,3,weyland-consortium,2,A choice occurs. The waveform collapses.,Krembler,,Code Gate,,df,58,3,corp,"While this ice is protecting HQ, the Runner cannot break more than 1 of its printed subroutines during each encounter. Subroutine The Runner loses 2 credits. Subroutine End the run.",Afshar,"While this ice is protecting HQ, the Runner cannot break more than 1 of its printed subroutines during each encounter.
[subroutine]The Runner loses 2[credit].
[subroutine]End the run.",Afshar,ice,False,,3.0,,1.0,,,,weyland-consortium,Afshar,26058,118,153,1740.0,corp,1748,257,160
683,26059,3,weyland-consortium,2,"Effective, Cheap, Durable. Pick two.",Krembler,,Barrier,,df,59,3,corp,"When the Runner encounters this ice, place 1 virus counter on it. This ice has -1 strength for each hosted virus counter. Subroutine End the run.",Sandstone,"When the Runner encounters this ice, place 1 virus counter on it.
This ice has -1 strength for each hosted virus counter.
[subroutine]End the run.",Sandstone,ice,False,,3.0,,6.0,,,,weyland-consortium,Sandstone,26059,132,425,1516.0,corp,1749,44,19
684,26060,3,weyland-consortium,3,,Iain Fairclough,,Sentry - Illicit - Destroyer - Tracer,,df,60,3,corp,"When you rez this ice, take 1 bad publicity. Subroutine Trash 1 installed Runner card. Subroutine Trace[6]. If successful, the Runner cannot steal or trash Corp cards for the remainder of the run.",Trebuchet,"When you rez this ice, take 1 bad publicity.
[subroutine] Trash 1 installed Runner card.
[subroutine] Trace[6]. If successful, the Runner cannot steal or trash Corp cards for the remainder of the run.",Trebuchet,ice,False,,7.0,,6.0,,,,weyland-consortium,Trebuchet,26060,123,336,1581.0,corp,1750,112,55
685,26061,3,weyland-consortium,3,"Secure Servers. Contain Infections. Protect Data.
-The SecTech Mantra",Krembler,,Double,,df,61,3,corp,"As an additional cost to play this operation, spend click. Search R&D for a piece of ice and reveal it. (Shuffle R&D after searching it.) Install that ice protecting a central server, paying 3 credits less.",Secure and Protect,"As an additional cost to play this operation, spend [click].
Search R&D for a piece of ice and reveal it. <em>(Shuffle R&D after searching it.)</em> Install that ice protecting a central server, paying 3[credit] less.",Secure and Protect,operation,False,,1.0,,,,,,weyland-consortium,Secure and Protect,26061,115,758,1302.0,corp,1751,8,4
686,26062,3,weyland-consortium,3,,Krembler,,,,df,62,3,corp,"When you rez this upgrade, you may pay up to 4 credits to place that many power counters on it. As an additional cost to run this server, the Runner must pay 2 credits for each hosted power counter. Whenever the Runner makes a successful run on a central server, remove 1 hosted power counter.",Reduced Service,"When you rez this upgrade, you may pay up to 4[credit] to place that many power counters on it.
As an additional cost to run this server, the Runner must pay 2[credit] for each hosted power counter.
Whenever the Runner makes a successful run on a central server, remove 1 hosted power counter.",Reduced Service,upgrade,True,,0.0,,,,,2.0,weyland-consortium,Reduced Service,26062,125,515,1458.0,corp,1752,19,11
687,26063,3,neutral-corp,1,"The Fracture was no different from any other crisis. As always, Management's first instinct was to find someone to blame. Getting food up to Midway or He3 down to power Earthside hospitals are trivialities compared to the important work of salving Executive ego and keeping one's job.",Iain Fairclough,,Research,,df,63,3,corp,You cannot score this agenda if you installed it this turn.,Vulnerability Audit,You cannot score this agenda if you installed it this turn.,Vulnerability Audit,agenda,False,,,,,4.0,3.0,,neutral-corp,Vulnerability Audit,26063,135,542,1441.0,corp,1753,22,13
688,26064,3,neutral-corp,0,"""By matching funds on your donations, the Space Elevator Authority has already planted over eight million trees on the Pacific coast. Together we can restore New Angeles to its former glory.""
-Elizabeth Mills",Elizaveta Sokolova,,Advertisement,,df,64,3,corp,"When your turn begins, you may draw 1 card.",CSR Campaign,"When your turn begins, you may draw 1 card.",CSR Campaign,asset,False,,2.0,,,,,2.0,neutral-corp,CSR Campaign,26064,106,564,1429.0,corp,1754,25,18
689,26065,3,neutral-corp,0,,N. Hopkins,,Mythic,,df,65,3,corp,"During runs on this server, you can rez this ice any time you could rez non-ice cards. Each piece of ice protecting this server has +1 strength. Subroutine The Runner loses 1 credit.",Rime,"During runs on this server, you can rez this ice any time you could rez non-ice cards.
Each piece of ice protecting this server has +1 strength.
[subroutine] The Runner loses 1[credit].",Rime,ice,False,,0.0,,0.0,,,,neutral-corp,Rime,26065,120,602,1406.0,corp,1755,41,20
690,26097,3,haas-bioroid,0,,Patrick Burk,,Research,,ur,97,3,corp,"Interrupt -> When this agenda would be added to the Runner's score area from anywhere except Archives, instead it is added to their score area with 4 hosted agenda counters. While this agenda is in the Runner's score area with 1 or more hosted agenda counters, it is worth 0 agenda points and gains ""When the Runner's turn begins, remove 1 hosted agenda counter.""",Project Vacheron,"[interrupt] → When this agenda would be added to the Runner's score area from anywhere except Archives, instead it is added to their score area with 4 hosted agenda counters.
While this agenda is in the Runner's score area with 1 or more hosted agenda counters, it is worth 0 agenda points and gains ""When the Runner's turn begins, remove 1 hosted agenda counter.""",Project Vacheron,agenda,False,,,,,5.0,3.0,,haas-bioroid,Project Vacheron,26097,87,15,1990.0,corp,1787,77,33
691,26098,3,haas-bioroid,3,"The Coordinator is always calm, always smiling, and always tolerant. A worker who knows his skills, knows his role, and knows his place. No master need look into his plastic eyes and fear the flames of revolution, or quake at a forgotten class reaching for self-expression.
...but who ordered him to wear that hat?",Olie Boldador,,Bioroid,,ur,98,3,corp,"click, trash: Gain click click.",Bass CH1R180G4,"[click], [trash]<strong>:</strong> Gain [click][click].",Bass CH1R180G4,asset,True,,3.0,,,,,4.0,haas-bioroid,Bass CH1R180G4,26098,116,261,1640.0,corp,1788,42,19
692,26099,3,haas-bioroid,2,"You are being made sane.
-u are bei-g mad- sa-e
Y-u ar- be-n-d-
-u -r-?",Krembler,,Ambush,,ur,99,3,corp,"You can advance this asset. When the Runner accesses this asset while it is installed, you may pay 3 credits. If you do, do 1 core damage for each hosted advancement counter.",Cerebral Overwriter,"You can advance this asset.
When the Runner accesses this asset while it is installed, you may pay 3[credit]. If you do, do 1 core damage for each hosted advancement counter.",Cerebral Overwriter,asset,False,,0.0,,,,,0.0,haas-bioroid,Cerebral Overwriter,26099,125,267,1636.0,corp,242,66,34
693,26100,3,haas-bioroid,3,A staccato of laser pulses fuses the vapor to solid form. The embryonic part accretes metal layer by layer.,NtscapeNavigator,,,,ur,100,3,corp,"click: Install 1 card from HQ, ignoring all costs. Use this ability only once per turn. When the Runner trashes this asset, you may install 1 card from HQ, ignoring all costs. You cannot install that card in the root of this server.",Vaporframe Fabricator,"<strong>[click]:</strong> Install 1 card from HQ, ignoring all costs. Use this ability only once per turn.
When the Runner trashes this asset, you may install 1 card from HQ, ignoring all costs. You cannot install that card in the root of this server.",Vaporframe Fabricator,asset,False,,2.0,,,,,3.0,haas-bioroid,Vaporframe Fabricator,26100,107,727,1324.0,corp,1790,7,5
694,26101,3,haas-bioroid,2,Each generation of design assistants makes a sysop's job easier. They need only speak and it will be so.,Krembler,,Sentry,,ur,101,3,corp,"Subroutine You may add 1 card from Archives to HQ. Subroutine You may install 1 card from Archives or HQ, ignoring all costs.",Drafter,"[subroutine] You may add 1 card from Archives to HQ.
[subroutine] You may install 1 card from Archives or HQ, ignoring all costs.",Drafter,ice,False,,3.0,,3.0,,,,haas-bioroid,Drafter,26101,128,118,1780.0,corp,1791,253,113
695,26102,3,haas-bioroid,5,The valiant do not hesitate.,Liiga Smilshkalne,,Sentry - Bioroid - AP - Destroyer,,ur,102,3,corp,Lose click: Break 1 subroutine on this ice. The Corp gets +1 allotted click for their next turn. Only the Runner can use this ability. Subroutine Do 2 core damage. Subroutine Trash 1 installed Runner card. Gain 3 credits. Subroutine End the run.,Tyr,"<strong>Lose [click]:</strong> Break 1 subroutine on this ice. The Corp gets +1 allotted [click] for their next turn. Only the Runner can use this ability.
[subroutine] Do 2 core damage.
[subroutine] Trash 1 installed Runner card. Gain 3[credit].
[subroutine] End the run.",Týr,ice,True,,10.0,,7.0,,,,haas-bioroid,Týr,26102,122,306,1606.0,corp,1792,60,41
696,26103,3,haas-bioroid,3,"""Uh oh, Keiko! Looks like we've pulled aggro!""",NtscapeNavigator,,Lockdown,,ur,103,3,corp,Play only if there is no active lockdown. This operation is not trashed until your next turn begins. The Runner cannot use non-icebreaker cards to break subroutines. Each piece of ice has +2 strength.,NEXT Activation Command,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
The Runner cannot use non-<strong>icebreaker</strong> cards to break subroutines. Each piece of ice has +2 strength.",NEXT Activation Command,operation,False,,0.0,,,,,4.0,haas-bioroid,NEXT Activation Command,26103,133,427,1515.0,corp,1793,31,15
697,26104,3,haas-bioroid,2,The Net is the consensual hallucination of the world's electronic architecture. <em>Our</em> electronic architecture. Don't get mad when the Runners succeed—change the rules.,Zoe Cohen,,Gray Ops,,ur,104,3,corp,"Play only if the Runner made a successful run during their last turn. Trace[7]. If successful, remove 1 installed chip or virtual card from the game.",Scapenet,"Play only if the Runner made a successful run during their last turn.
Trace[7]. If successful, remove 1 installed <strong>chip</strong> or <strong>virtual</strong> card from the game.",Scapenet,operation,False,,1.0,,,,,,haas-bioroid,Scapenet,26104,131,674,1357.0,corp,1794,2,2
698,26105,3,haas-bioroid,2,"The oldest of Heinlein's domes, the self-proclaimed heart of Lunar culture.",Zoe Cohen,,Region,,ur,105,3,corp,"Remote server only. The first time each turn you install a card in the root of this server, gain 2 credits or draw 1 card. Limit 1 region per server.",Tranquility Home Grid,"Remote server only.
The first time each turn you install a card in the root of this server, gain 2[credit] or draw 1 card.
Limit 1 <strong>region</strong> per server.",Tranquility Home Grid,upgrade,False,,1.0,,,,,4.0,haas-bioroid,Tranquility Home Grid,26105,123,157,1730.0,corp,1795,109,47
699,26106,3,jinteki,0,"""Voice is a sledgehammer. Text, a blunt saw. Truth requires subtler instruments.""
-Dr. Tang, Address to the Hyoubu Steering Committee",N. Hopkins,,,,ur,106,3,corp,"When you score this agenda, place 5 agenda counters on it. Hosted agenda counter: Reveal the top card of R&D. Draw 2 cards. Add 1 card from HQ to the top of R&D. Use this ability only once per turn.",Flower Sermon,"When you score this agenda, place 5 agenda counters on it.
<strong>Hosted agenda counter:</strong> Reveal the top card of R&D. Draw 2 cards. Add 1 card from HQ to the top of R&D. Use this ability only once per turn.",Flower Sermon,agenda,False,,,,,4.0,2.0,,jinteki,Flower Sermon,26106,118,363,1559.0,corp,1796,19,7
700,26107,3,jinteki,3,Constructive feedback to the neural field reliably causes greater degradation than spike inputs. The mind has no defence against its own echoes.,NtscapeNavigator,,,,ur,107,3,corp,"Interrupt -> Whenever you would do 1 or more net damage, you may prevent 1 net damage. If you do, place 1 power counter on this asset and gain 3 credits. click click,trash: Do 1 net damage for each hosted power counter.",Prana Condenser,"[interrupt] → Whenever you would do 1 or more net damage, you may prevent 1 net damage. If you do, place 1 power counter on this asset and gain 3[credit].
<strong>[click][click]</strong>,<strong>[trash]:</strong> Do 1 net damage for each hosted power counter.",Prāna Condenser,asset,True,,1.0,,,,,4.0,jinteki,Prāna Condenser,26107,130,429,1515.0,corp,1797,8,3
701,26108,3,jinteki,1,$BMI.001 > Out of Memory Error,Janet Bruesselbach,,Code Gate - Observer,,ur,108,3,corp,"When the Runner encounters this ice, choose a card type. For the remainder of this encounter, whenever you reveal the grip with a subroutine on this ice, you may trash 1 revealed card of that type. Subroutine Reveal the grip. Subroutine Reveal the grip.",Engram Flush,"When the Runner encounters this ice, choose a card type. For the remainder of this encounter, whenever you reveal the grip with a subroutine on this ice, you may trash 1 revealed card of that type.
[subroutine] Reveal the grip.
[subroutine] Reveal the grip.",Engram Flush,ice,False,,2.0,,5.0,,,,jinteki,Engram Flush,26108,117,42,1907.0,corp,1798,306,115
702,26109,3,jinteki,3,"""The Konjin dons the mask of our fears, but what lies underneath?""
-Lat",Krembler,,Mythic - Psi,,ur,109,3,corp,"When the Runner encounters this ice, you and the Runner secretly spend 0 credits, 1 credit, or 2 credits. Reveal spent credits. If you and the Runner spent a different number of credits, you may force the Runner to encounter another rezzed piece of ice. (When that encounter ends, if the run has not ended, finish encountering this ice.)",Konjin,"When the Runner encounters this ice, you and the Runner secretly spend 0[credit], 1[credit], or 2[credit]. Reveal spent credits. If you and the Runner spent a different number of credits, you may force the Runner to encounter another rezzed piece of ice. <em>(When that encounter ends, if the run has not ended, finish encountering this ice.)</em>",Konjin,ice,True,,3.0,,3.0,,,,jinteki,Konjin,26109,131,453,1495.0,corp,1799,17,17
703,26110,3,jinteki,3,,Iain Fairclough,,Lockdown - Psi,,ur,110,3,corp,"Play only if there is no active lockdown. This operation is not trashed until your next turn begins. Choose a server. Whenever the Runner makes a successful run on the chosen server, you and the Runner secretly spend 0 credits, 1 credit, or 2 credits. Reveal spent credits. If you and the Runner spent a different number of credits, end the run.",Hyoubu Precog Manifold,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
Choose a server.
Whenever the Runner makes a successful run on the chosen server, you and the Runner secretly spend 0[credit], 1[credit], or 2[credit]. Reveal spent credits. If you and the Runner spent a different number of credits, end the run.",Hyoubu Precog Manifold,operation,False,,0.0,,,,,4.0,jinteki,Hyoubu Precog Manifold,26110,119,514,1461.0,corp,1800,20,8
704,26111,3,jinteki,3,,Patrick Burk,,Triple,,ur,111,3,corp,"As an additional cost to play this operation, spend click click. Trash any number of cards from HQ. Turn all cards in Archives facedown. You may install 1 agenda, asset, or upgrade from Archives in the root of a remote server and place 2 advancement counters on it. Remove this operation from the game.",Kakurenbo,"As an additional cost to play this operation, spend [click][click].
Trash any number of cards from HQ. Turn all cards in Archives facedown. You may install 1 agenda, asset, or upgrade from Archives in the root of a remote server and place 2 advancement counters on it.
Remove this operation from the game.",Kakurenbo,operation,False,,2.0,,,,,,jinteki,Kakurenbo,26111,114,615,1396.0,corp,1801,10,6
705,26113,1,nbn,0,Your Favorite Distraction.,Alejandro T. Castellanos,17.0,Division,45.0,ur,113,1,corp,"Whenever a Corp card ability causes the Runner to spend or lose at least 1 credit during a run, gain 1 credit.",GameNET: Where Dreams are Real,"Whenever a Corp card ability causes the Runner to spend or lose at least 1[credit] during a run, gain 1[credit].",GameNET: Where Dreams are Real,identity,False,,,,,,,,nbn,GameNET: Where Dreams are Real,26113,94,255,1642.0,corp,1803,20,20
706,26114,3,nbn,0,"Mars' tiny population made rich multiplayer experiences a big challenge. We cracked it by live-beaming the gestalt of our <em>Earth</em> playerbase second-by-second. Bellona weaves these ""lag-ghosts"" into compelling interactables—more responsive than the real thing!","N. Hopkins, Iain Fairclough",,Expansion,,ur,114,3,corp,"As an additional cost to steal this agenda, the Runner must pay 5 credits. When you score this agenda, gain 5 credits.",Bellona,"As an additional cost to steal this agenda, the Runner must pay 5[credit].
When you score this agenda, gain 5[credit].",Bellona,agenda,False,,,,,5.0,3.0,,nbn,Bellona,26114,101,29,1939.0,corp,1804,263,99
707,26115,3,nbn,2,Free to Pay,Krembler,,Sentry,,ur,115,3,corp,"2 credits: Break 1 subroutine on this ice. Only the Runner can use this ability, and only if they are not tagged. Subroutine Add 1 installed Runner card to the grip. Subroutine Give the Runner 1 tag.",F2P,"<strong>2[credit]:</strong> Break 1 subroutine on this ice. Only the Runner can use this ability, and only if they are not tagged.
[subroutine] Add 1 installed Runner card to the grip.
[subroutine] Give the Runner 1 tag.",F2P,ice,False,,4.0,,5.0,,,,nbn,F2P,26115,120,361,1560.0,corp,1805,84,41
708,26116,3,nbn,3,[Pay 15 gems to access this content],N. Hopkins,,Barrier,,ur,116,3,corp,"When the Runner breaks a printed subroutine on this ice, they lose 1 credit. Subroutine End the run unless the Runner pays 3 credits. Subroutine End the run unless the Runner pays 3 credits.",Gold Farmer,"When the Runner breaks a printed subroutine on this ice, they lose 1[credit].
[subroutine] End the run unless the Runner pays 3[credit].
[subroutine] End the run unless the Runner pays 3[credit].",Gold Farmer,ice,False,,3.0,,1.0,,,,nbn,Gold Farmer,26116,106,32,1924.0,corp,1806,80,31
709,26118,3,nbn,3,"""Deep inspect every packet on the continent. Burn out all our stacks if you have to. We cannot let these terrorists cover their tracks."" -CEO Jenkins",N. Hopkins,,Lockdown,,ur,118,3,corp,"Play only if there is no active lockdown. This operation is not trashed until your next turn begins. Whenever a run begins, the Runner must pay 4 credits or take 1 tag.",SYNC Rerouting,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
Whenever a run begins, the Runner must pay 4[credit] or take 1 tag.",SYNC Rerouting,operation,False,,0.0,,,,,3.0,nbn,SYNC Rerouting,26118,104,610,1400.0,corp,1808,5,5
710,26119,3,nbn,2,Roll Initiative...,N. Hopkins,,Ambush,,ur,119,3,corp,"While the Runner is accessing this upgrade in R&D, they must reveal it. When the Runner accesses this upgrade, you may trash it to choose a rezzed piece of ice protecting this server. The Runner encounters that ice.",Ganked!,"While the Runner is accessing this upgrade in R&D, they must reveal it.
When the Runner accesses this upgrade, you may trash it to choose a rezzed piece of ice protecting this server. The Runner encounters that ice.",Ganked!,upgrade,False,,0.0,,,,,3.0,nbn,Ganked!,26119,123,246,1652.0,corp,1809,55,23
711,26120,1,weyland-consortium,0,"The First Step...
Flip side:
...Further Beyond",Kira L. Nguyen,15.0,Division,45.0,ur,120,3,corp,"Limit 1 remote server. As an additional cost to run HQ, the Runner must pay 1 credit. click: Flip this identity. Flip side: Limit 1 remote server. As an additional cost to run a remote server, the Runner must pay 6 credits. When the Runner makes a successful run on HQ, flip this identity.",Earth Station: SEA Headquarters,"Limit 1 remote server.
As an additional cost to run HQ, the Runner must pay 1[credit].
[click]<strong>:</strong> Flip this identity.
Flip side:
Limit 1 remote server.
As an additional cost to run a remote server, the Runner must pay 6[credit].
When the Runner makes a successful run on HQ, flip this identity.",Earth Station: SEA Headquarters,identity,False,,,,,,,,weyland-consortium,Earth Station: SEA Headquarters,26120,117,337,1581.0,corp,1810,17,17
712,26121,3,weyland-consortium,0,"Once you're on the Space Elevator Authority's blacklist, you aren't going anywhere.",Zoe Cohen,,Initiative,,ur,121,3,corp,"When you score this agenda, place 2 agenda counters on it. Hosted agenda counter: This run cannot be declared successful. (This effect does not cause the run to become unsuccessful.) Use this ability only once per turn.",Transport Monopoly,"When you score this agenda, place 2 agenda counters on it.
<strong>Hosted agenda counter:</strong> This run cannot be declared successful. <em>(This effect does not cause the run to become unsuccessful.)</em> Use this ability only once per turn.",Transport Monopoly,agenda,False,,,,,4.0,2.0,,weyland-consortium,Transport Monopoly,26121,117,656,1368.0,corp,1811,5,2
